codigo;codigo_anterior;uf;lat;lon;responsavel;regime;enquadramento;corpo_hidrico;contagem;media;minimo;maximo;data_inicial;data_final;desvio_padrao;variancia;periodo_anos;frequencia_ano
GAR158;;MT;-16,422228;-53,52425;SEMA;lotico;12;Rio das Garças;32;0,0803125;0,05;0,23;2003-02-27;2006-11-28;0,0488898943974473;0,00239022177419355;3,7534520547945205;8,5254852154363838
GAR199;;MT;-16,220778;-53,601083;SEMA;lotico;12;Rio das Garças;32;0,085625;0,05;0,29;2003-02-27;2006-11-28;0,0610625010317958;0,00372862903225807;3,7534520547945205;8,5254852154363838
GAR224;;MT;-16,077583;-53,548361;SEMA;lotico;12;Rio das Garças;60;0,0932133333333333;0,02;0,29;2003-02-27;2017-10-03;0,0651423876340641;0,00424353066666667;14,6082465753424658;4,1072691161494446
GAR271;;MT;-15,939222;-53,3335;SEMA;lotico;12;Rio das Garças;22;0,129090909090909;0,05;0,38;2003-05-01;2006-06-14;0,0938037003488359;0,00879913419913419;3,1233150684931507;7,0437978614222682
GAR313;;MT;-15,758833;-53,137028;SEMA;lotico;12;Rio das Garças;23;0,104782608695652;0,05;0,34;2003-04-30;2006-06-15;0,0705091589935399;0,00497154150197628;3,1287945205479452;7,3510739835903363
GAR373;;MT;-15,727028;-52,75675;SEMA;lotico;12;Rio das Garças;60;0,124286666666667;0,02;0,6072;2003-03-01;2017-10-05;0,121107971810935;0,0146671408361582;14,6082465753424658;4,1072691161494446
GAR430;;MT;-15,885306;-52,375833;SEMA;lotico;12;Rio das Garças;28;0,14;0,04;0,86;2003-03-01;2006-06-15;0,163344670808329;0,0266814814814815;3,2931780821917808;8,5024251046164342
GAR447;;MT;-15,894944;-52,257833;SEMA;lotico;12;Rio das Garças;60;0,127559833333333;0,02;0,61;2003-03-01;2017-10-04;0,133608449297567;0,0178512177237006;14,6055068493150685;4,1080395647353879
GAR84;;MT;-16,736167;-53,402111;SEMA;lotico;12;Rio das Garças;31;0,109677419354839;0,05;0,85;2003-02-26;2006-06-13;0,159759900495874;0,0255232258064516;3,2959178082191781;9,4055743510029010
GUA140;;MT;-15,215556;-59,353611;SEMA;lotico;12;Rio Guaporé;27;0,0993959259259259;0,02;0,41;2008-06-26;2017-09-11;0,100118540443096;0,0100237221404558;9,2164657534246575;2,9295394484558607
JAU270;;MT;-15,849433;-58,465753;SEMA;lotico;12;Rio Jauru;28;0,155199642857143;0,02;0,43559;2008-05-20;2017-08-03;0,127976362414724;0,0163779493369048;9,2109863013698630;3,0398481860553657
JAU389;;MT;-16,148742;-58,015936;SEMA;lotico;12;Rio Jauru;39;0,137582051282051;0,04;0,4;2004-04-28;2017-08-02;0,106861996277035;0,0114194862483131;13,2712602739726027;2,9386809688667034
JGA01;;MT;-15,42325;-56,632056;SEMA;lotico;12;Rio Jangada;12;0,0766666666666667;0,01;0,21;2003-05-09;2004-12-16;0,0528003673081806;0,00278787878787879;1,6082465753424658;7,4615423928042110
JGA02;;MT;-15,241278;-56,483139;SEMA;lotico;12;Rio Jangada;3;0,103333333333333;0,05;0,13;2004-09-01;2005-04-26;0,0461880215351701;0,00213333333333334;0,64934246575342465753;4,62005822539133369903
JGA03;;MT;-15,207083;-56,384333;SEMA;lotico;12;Rio Jangada;13;0,0915384615384616;0,01;0,29;2003-05-09;2005-04-29;0,0715129538202874;0,00511410256410256;1,9753698630136986;6,5810460326486458
JOR046;;MT;-16,606667;-54,458611;SEMA;lotico;12;Rio Jorigue;27;0,175612222222222;0,02;0,62961;2008-03-18;2017-08-08;0,150729331848473;0,0227193314794872;9,3972876712328767;2,8731694659782333
JUI103;;MT;-13,793056;-59,456667;SEMA;lotico;12;Rio Juina;30;0,0633333333333334;0,02;0,2;2007-04-26;2017-09-12;0,0495032798170351;0,00245057471264368;10,3890684931506849;2,8876506127357259
JUR002;;MT;-14,542389;-59,232;SEMA;lotico;12;Rio Juruena;31;0,0564787096774194;0,02;0,19;2006-04-25;2017-09-11;0,0402145585364252;0,00161721071827957;11,3890684931506849;2,7219082946637126
JUR225;;MT;-13,552194;-59,034889;SEMA;lotico;12;Rio Juruena;33;0,0627866666666667;0,02;0,2;2006-04-26;2017-09-12;0,0495483285960956;0,00245503686666667;11,3890684931506849;2,8975152814162102
MOR007;;MT;-15,8066;-55,291;SEMA;lotico;12;Rio das Mortes;38;0,0757894736842105;0,02;0,39;2004-04-21;2017-10-16;0,0851590429074018;0,0072520625889047;13,4959178082191781;2,8156662288545902
MOR023;;MT;-15,671139;-55,299389;SEMA;lotico;12;Rio das Mortes;37;0,06854;0,005;0,39;2004-04-21;2017-10-19;0,0675456823194496;0,0045624192;13,5041369863013699;2,7399011160456156
MOR093;;MT;-15,504944;-55,226611;SEMA;lotico;12;Rio das Mortes;38;0,0707894736842105;0,02;0,45;2004-04-21;2017-10-16;0,0807525944340095;0,00652098150782361;13,4959178082191781;2,8156662288545902
MOR1094;;MT;-12,291667;-50,963056;SEMA;lotico;12;Rio das Mortes;25;0,091272;0,02;0,4;2008-06-13;2017-10-18;0,0925497142080947;0,00856544960000001;9,3534520547945205;2,6728099800527825
MOR23;;MT;-15,6711;-55,2994;SEMA;lotico;12;Rio das Mortes;3;0,05;0,05;0,05;2006-06-16;2006-11-25;0;0;0,44386301369863013699;6,75884204678723535579
MOR288;;MT;-15,313528;-54,175667;SEMA;lotico;12;Rio das Mortes;40;0,061;0,02;0,26;2004-04-21;2017-10-16;0,0441326671264304;0,00194769230769231;13,4959178082191781;2,9638591882679897
MOR320;;MT;-15,3695;-53,4776;SEMA;lotico;12;Mortes;4;0,05;0,05;0,05;2005-03-02;2006-11-25;0;0;1,7342739726027397;2,3064406565457102
MOR495;;MT;-15,248611;-53,055278;SEMA;lotico;12;Rio das Mortes;28;0,0821728571428571;0,02;0,31;2008-06-16;2017-10-17;0,0751873977254139;0,00565314477671958;9,3424931506849315;2,9970586596520245
MOR631;;MT;-14,671694;-52,3585;SEMA;lotico;12;Rio das Mortes;41;0,111219512195122;0,02;1,78;2004-04-21;2017-10-17;0,273625612123127;0,0748709756097561;13,4986575342465753;3,0373390758289510
MOR778;;MT;-14,086667;-51,696389;SEMA;lotico;12;Rio das Mortes;28;0,0703571428571429;0,02;0,26;2008-06-14;2017-10-18;0,0626265913737124;0,00392208994708994;9,3507123287671233;2,9944242765183811
MOR93;;MT;-15,5049;-55,2266;SEMA;lotico;12;Rio das Mortes;3;0,05;0,05;0,05;2006-06-16;2006-11-25;0;0;0,44386301369863013699;6,75884204678723535579
PAP193;;MT;-13,562194;-58,406139;SEMA;lotico;12;Rio Papagaio;32;0,0625;0,02;0,24;2006-04-26;2017-09-12;0,0561104900778294;0,00314838709677419;11,3890684931506849;2,8097117880399614
PAP317;;MT;-12,799306;-58,397056;SEMA;lotico;12;Rio Papagaio;33;0,063939393939394;0,02;0,28;2006-04-27;2017-09-13;0,0581989794766301;0,00338712121212121;11,3890684931506849;2,8975152814162102
PAR017;;MT;-14,476092;-56,395933;SEMA;lotico;12;Rio Paraguai;43;0,0882513953488372;0,02;0,37481;2004-04-27;2017-07-31;0,0849909320816161;0,00722345853610188;13,2685205479452055;3,2407531679678547
PAR041;;MT;-14,503461;-56,485072;SEMA;lotico;12;Rio Paraguai;43;0,117025581395349;0,02;0,9;2004-04-27;2017-07-31;0,146258901386456;0,021391666234773;13,2685205479452055;3,2407531679678547
PAR237;;MT;-15,089042;-57,199586;SEMA;lotico;12;Rio Paraguai;43;0,10684511627907;0,02;0,35;2004-04-28;2017-07-31;0,0798699603931319;0,00637921057320045;13,2657808219178082;3,2414224671159291
PAR253;;MT;-15,0772;-57,1727;SEMA;lotico;12;Rio Paraguai;4;0,0875;0,05;0,2;2006-05-09;2006-11-07;0,075;0,005625;0,49865753424657534247;8,02153727817152903680
PAR292;;MT;-15,325833;-57,225556;SEMA;lotico;12;Rio Paraguai;27;0,115638518518519;0,02;0,32;2008-05-19;2017-08-02;0,0945577986737661;0,00894117729002848;9,2109863013698630;2,9312821794105312
PAR505;;MT;-16,067867;-57,702208;SEMA;lotico;12;Rio Paraguai;43;0,113127906976744;0,03;0,3645;2004-04-28;2017-08-03;0,0807036829441696;0,00651308444075306;13,2740000000000000;3,2394153985234293
PAR508;;MT;-16,081622;-57,708733;SEMA;lotico;12;Rio Paraguai;43;0,11611488372093;0,02;0,49;2004-04-28;2017-08-03;0,102537890334026;0,0105140189541528;13,2740000000000000;3,2394153985234293
PAR627;;MT;-16,1487;-58,0159;SEMA;lotico;12;Rio Paraguai;4;0,1375;0,05;0,4;2006-05-10;2006-11-08;0,175;0,030625;0,49865753424657534247;8,02153727817152903680
PEI141;;MT;-10,823306;-57,725694;SEMA;lotico;12;Rio dos Peixes;27;0,0855555555555555;0,01;0,49;2008-06-24;2017-09-20;0,104194098951957;0,0108564102564103;9,2466027397260274;2,9199913481737832
RAS44;;MT;-16,408444;-53,547583;SEMA;lotico;12;Ribeirão Água Suja;30;0,072;0,05;0,17;2003-02-27;2006-06-14;0,0308947043782699;0,000954482758620687;3,2959178082191781;9,1021687267770010
RioJuruena;;MT;-10,39566667;-58,33930833;SEMA;lotico;0;Juruena;2;0,37;0,34;0,4;2016-04-12;2016-10-05;0,0424264068711938;0,00180000000000008;0,48221917808219178082;4,14749161979432986764
RON54;;MT;-16,674833;-53,468694;SEMA;lotico;12;Ribeirão da Onça;31;0,0661290322580645;0,05;0,21;2003-02-26;2006-06-13;0,0373878250552983;0,00139784946236559;3,2959178082191781;9,4055743510029010
SAC117;;MT;-13,026722;-58,187694;SEMA;lotico;12;Rio Sacre;29;0,0720689655172414;0,02;0,33;2006-04-26;2017-09-13;0,0740838959917754;0,0054884236453202;11,3918082191780822;2,5456889233070628
SAN034;;MT;-14,451631;-56,814619;SEMA;lotico;12;Rio Santana;28;0,119019642857143;0,02;0,58;2008-05-19;2017-07-31;0,140835416381232;0,0198346145072751;9,2055068493150685;3,0416576141142437
SAN206;;MT;-12,109667;-57,872389;SEMA;lotico;12;Rio Sangue;33;0,0609090909090909;0,01;0,21;2006-04-27;2017-09-18;0,0480470886451274;0,00230852272727273;11,4027671232876712;2,8940343728150581
SAP042;;MT;-15,1973;-54,1649;SEMA;lotico;12;Ribeirão Sapé;17;0,102352941176471;0,02;0,43;2011-02-02;2017-10-16;0,104195094160228;0,0108566176470588;6,7068767123287671;2,5347118680070751
SEP086;;MT;-14,4894;-57,4241;SEMA;lotico;12;Sepotuba;18;0,112886666666667;0,05;0,22;2011-01-18;2017-08-01;0,0587474406951937;0,0034512617882353;6,5397534246575342;2,7523973506604497
SEP115;;MT;-14,5009;-57,5769;SEMA;lotico;12;Sepotuba;18;0,117857222222222;0,05;0,26;2011-01-18;2017-08-01;0,0728781408206681;0,00531122340947713;6,5397534246575342;2,7523973506604497
SEP147;;MT;-15,0076;-57,7305;SEMA;lotico;12;Sepotuba;18;0,127345;0,05;0,31;2011-01-19;2017-08-01;0,0755975418406771;0,00571498833235293;6,5370136986301370;2,7535509071630043
SLO001;;MT;-15,571569;-55,16345;SEMA;lotico;12;Rio São Lourenço;42;0,088375;0,02;0,37;2004-04-21;2017-08-07;0,0791767328859167;0,0062689550304878;13,3041369863013699;3,1569127740675987
SLO129;;MT;-15,997844;-54,922164;SEMA;lotico;12;Informação não disponível;39;0,174245384615385;0,02;1,44485;2004-04-21;2017-08-07;0,279467620409029;0,0781021508570851;13,3041369863013699;2,9314190044913416
SLO182;;MT;-16,313558;-54,923392;SEMA;lotico;12;Informação não disponível;25;0,1415362;0,02;0,47;2003-02-24;2017-08-07;0,132985870374763;0,0176852417193333;14,4603013698630137;1,7288712980839369
SLO253;;MT;-16,479581;-54,6725;SEMA;lotico;12;Rio Vermelho;9;0,22;0,05;0,52;2004-04-20;2006-11-14;0,163018403869011;0,026575;2,5698904109589041;3,5020948603959446
TEL051;;MT;-14,631222;-54,647028;SEMA;lotico;12;Rio Teles Pires;35;0,0977965714285714;0,02;0,98;2006-07-25;2017-08-15;0,162002380046839;0,0262447711408403;11,0657808219178082;3,1629037808769971
TEL1004;;MT;-10,238417;-55,807611;SEMA;lotico;12;Rio Teles Pires;34;0,0777641176470588;0,02;0,35;2006-07-27;2017-08-17;0,0730435164242666;0,00533535529162211;11,0657808219178082;3,0725351014233686
TEL1043;;MT;-10,113;-55,570056;SEMA;lotico;12;Rio Teles Pires;33;0,0873751515151515;0,02;0,75;2006-07-27;2017-08-17;0,127618591418953;0,0162865048757576;11,0657808219178082;2,9821664219697401
TEL1134;;MT;-9,63925;-56,014528;SEMA;lotico;12;Rio Teles Pires;33;0,13014;0,02;1,04;2006-07-27;2017-08-17;0,2221350755734;0,0493439918;11,0657808219178082;2,9821664219697401
TEL328;;MT;-13,558667;-55,268111;SEMA;lotico;12;Rio Teles Pires;35;0,113335714285714;0,02;1,19;2006-07-25;2017-08-15;0,204590417078866;0,0418572387605042;11,0657808219178082;3,1629037808769971
TEL518;;MT;-12,673861;-55,793972;SEMA;lotico;12;Rio Teles Pires;35;0,0938954285714285;0,02;0,63;2006-07-26;2017-08-16;0,11486789751052;0,0131946338784874;11,0657808219178082;3,1629037808769971
TEL657;;MT;-11,893861;-55,656139;SEMA;lotico;12;Rio Teles Pires;35;0,106402285714286;0,02;1,31;2006-07-26;2017-08-16;0,214996424581566;0,0462234625828571;11,0657808219178082;3,1629037808769971
TEL715;;MT;-11,653111;-55,703889;SEMA;lotico;12;Rio Teles Pires;34;0,0754008823529412;0,02;0,38228;2006-10-20;2017-08-17;0,0779438136549441;0,00607523808707665;10,8329041095890411;3,1385858912850499
TEL806;;MT;-11,094472;-55,305778;SEMA;lotico;12;Rio Teles Pires;34;0,093895;0,02;0,73;2006-07-27;2017-08-17;0,128285012664155;0,0164570444742424;11,0657808219178082;3,0725351014233686
TEN095;;MT;-12,535111;-55,705417;SEMA;lotico;12;Rio Tenente Lira;35;0,0790357142857143;0,02;0,51;2006-07-26;2017-08-16;0,0916828322914099;0,0084057417369748;11,0657808219178082;3,1629037808769971
VAR032;;MT;-15,4013;-54,2409;SEMA;lotico;12;Córrego Várzea Grande;17;0,103670588235294;0,01;0,34;2011-02-02;2017-10-16;0,0882017273406952;0,00777954470588235;6,7068767123287671;2,5347118680070751
VEM015;SLO340;MT;-16,196314;-54,300958;SEMA;lotico;12;Rio Vermelho;45;0,305301;0,02;2,42;2004-04-20;2017-08-08;0,486525291942305;0,236706859699545;13,3096164383561644;3,3810140366116990
VEM093;;MT;-16,479581;-54,651792;SEMA;lotico;12;Rio Vermelho;32;0,27039125;0,05;1,74;2005-03-03;2017-08-07;0,340563250150726;0,115983327353226;12,4383835616438356;2,5726815579701366
VEM111;SLO245;MT;-16,529733;-54,790964;SEMA;lotico;12;Rio Vermelho;31;0,182258064516129;0,05;0,92;2004-04-20;2014-10-15;0,179103502244175;0,032078064516129;10,4931780821917808;2,9543003804167613
VER085;;MT;-13,9688;-58,0761;SEMA;lotico;12;Rio Verde;3;0,05;0,05;0,05;2006-04-26;2006-10-11;0;0;0,46030136986301369863;6,51746919826200821380
VER229;;MT;-13,050778;-55,907944;SEMA;lotico;12;Rio Verde;35;0,083612;0,02;0,61;2006-07-26;2017-08-16;0,107845592694043;0,0116306718635294;11,0657808219178082;3,1629037808769971
ZZMT1;;MT;-10,395667;-58,339308;SEMA;lotico;12;Juruena;2;0,02;0,02;0,02;2010-04-28;2010-10-20;0;0;0,47947945205479452055;4,17119021770184560880
ZZMT10;;MT;-15,367975;-53,473025;SEMA;lotico;12;Rio das Mortes;4;0,0575;0,05;0,07;2004-05-13;2004-11-12;0,0095742710775634;9,1666666666667e-005;0,50139726027397260274;7,97770613627670619091
ZZMT11;;MT;-15,380667;-54,164889;SEMA;lotico;12;Ribeirão Sapé;2;0,03;0,02;0,04;2010-05-17;2010-11-03;0,014142135623731;0,0002;0,46578082191780821918;4,29386506676077877770
ZZMT12;;MT;-15,401111;-54,240861;SEMA;lotico;12;Córrego Várzea Grande;2;0,03;0,02;0,04;2010-05-17;2010-11-03;0,014142135623731;0,0002;0,46578082191780821918;4,29386506676077877770
ZZMT13;;MT;-15,4233;-56,6321;SEMA;lotico;12;Rio Jangada;2;0,085;0,05;0,12;2005-02-25;2005-04-26;0,0494974746830583;0,00245;0,16441095890410958904;12,16463922679553407773
ZZMT14;;MT;-15,458083;-55,978278;SEMA;lotico;12;Rio Coxipó;2;0,02;0,02;0,02;2010-04-23;2010-10-06;0;0;0,45482191780821917808;4,39732546232154689479
ZZMT19;;MT;-15,619167;-56,013194;SEMA;lotico;12;Rio Coxipó;2;0,02;0,02;0,02;2010-04-23;2010-10-06;0;0;0,45482191780821917808;4,39732546232154689479
ZZMT20;;MT;-15,625222;-56,059556;SEMA;lotico;12;Rio Coxipó;2;0,155;0,11;0,2;2010-04-23;2010-10-06;0,0636396103067893;0,00405000000000001;0,45482191780821917808;4,39732546232154689479
ZZMT3;;MT;-14,489389;-57,424083;SEMA;lotico;12;Rio Sepotuba;2;0,035;0,02;0,05;2010-04-20;2010-10-04;0,0212132034355964;0,00045;0,45756164383561643836;4,37099574875755942754
ZZMT36;;MT;-16,47675;-54,990306;SEMA;lotico;12;Rio São Lourenço;6;0,208333333333333;0,05;0,66;2003-02-24;2004-09-23;0,22850966427411;0,0522166666666667;1,5808493150684932;3,7954281554912392
ZZMT37;;MT;-16,4768;-54,9903;SEMA;lotico;12;Rio São Lourenço;2;0,24;0,18;0,3;2005-03-02;2005-04-19;0,0848528137423857;0,0072;0,13153424657534246575;15,20516559050197875482
ZZMT4;;MT;-14,500944;-57,576861;SEMA;lotico;12;Rio Sepotuba;2;0,035;0,02;0,05;2010-04-20;2010-10-04;0,0212132034355964;0,00045;0,45756164383561643836;4,37099574875755942754
ZZMT40;;MT;-16,5;-56,333333;SEMA;lotico;12;Rio Jangada;12;0,119166666666667;0,05;0,27;2003-05-09;2004-12-16;0,0731695830163591;0,00535378787878787;1,6082465753424658;7,4615423928042110
ZZMT6;;MT;-15,007583;-57,730528;SEMA;lotico;12;Rio Sepotuba;2;0,035;0,02;0,05;2010-04-20;2010-10-04;0,0212132034355964;0,00045;0,45756164383561643836;4,37099574875755942754
AC18;;PB;-7,442016;-35,561266;SUDEMA;lentico;2;Açude Acauã (Natuba);19;0,493157894736842;0,07;3,18;2005-09-29;2016-09-20;0,699118910817029;0,488767251461988;10,9835890410958904;1,7298535049800325
AG68;;PB;-6,852882;-35,296005;SUDEMA;lentico;2;Açude Araçagi (araçagi);22;0,246363636363636;0,05;1,04;2005-12-12;2016-11-13;0,26796491338456;0,0718051948051948;10,9287945205479452;2,0130308021288490
Albino;;PB;-7,37352;-37,5184;SUDEMA;lentico;2;Açude Albino;10;0,256;0,06;0,85;2011-09-27;2016-10-24;0,237262161613126;0,0562933333333333;5,0794794520547945;1,9687056704117022
ARR72;;PB;-6,5019;-38,4074;SUDEMA;lentico;2;Açude Arrojado (Uiraúna);13;0,281538461538462;0,04;1,56;2008-03-11;2014-08-12;0,495022662003909;0,245047435897436;6,4246849315068493;2,0234455290169338
Arrojado;;PB;-6,50138;-38,4091;SUDEMA;lentico;2;Aç. Arrojado;4;0,3925;0,08;0,93;2015-05-04;2016-08-17;0,370888572664801;0,137558333333333;1,2904383561643836;3,0997218742701853
BAI35;;PB;-6,179564;-37,334425;SUDEMA;lentico;12;Açude Baião (São José do Brejo do Cruz);20;0,304;0,03;0,99;2005-11-08;2016-06-15;0,310524174836509;0,0964252631578947;10,6082465753424658;1,8853257093860811
BAR21;;PB;-7,3135;-38,48986;SUDEMA;lentico;2;Açude Bartolomeu (Bonito de Santa Fé);18;0,291666666666667;0,02;1,19;2005-10-18;2016-06-09;0,32062897744351;0,102802941176471;10,6493424657534247;1,6902452013244113
Bastiana;;PB;-7,2509;-37,2824;SUDEMA;lentico;2;Açude Bastiana;5;0,964;0,08;3,79;2011-09-27;2016-05-17;1,58892416433258;2,52468;4,6411232876712329;1,0773253994958707
BC61;;PB;-6,53306;-36,11414;SUDEMA;lentico;2;Açude Boqueirão do Cais (Cuité);18;0,23;0,05;0,85;2005-12-13;2014-11-17;0,188586070223527;0,0355647058823529;8,9342739726027397;2,0147132330167648
Bichinhos;;PB;-7,74877;-36,3116;SUDEMA;lentico;2;Açude Bichinhos;4;0,2575;0,18;0,32;2011-08-24;2013-08-12;0,0590903263374528;0,00349166666666667;1,9698904109589041;2,0305698112682717
BJ53;;PB;-7,45792;-37,64178;SUDEMA;lentico;2;Açude Bom Jesus (Água Branca);20;0,3305;0,01;1,66;2005-11-29;2016-10-24;0,409871289167966;0,16799447368421;10,9096164383561644;1,8332450194750892
Boqueirão do Cochos;;PB;-7,18174;-38,1653;SUDEMA;lentico;2;Cochos;11;0,173636363636364;0,03;0,82;2011-10-25;2016-11-09;0,225311905023802;0,0507654545454545;5,0466027397260274;2,1796841493802965
BR28;;PB;-7,54492;-38,16108;SUDEMA;lentico;2;Açude Bruscas (Curral Velho);19;0,256315789473684;0,01;1,05;2005-10-18;2016-09-27;0,30589051284398;0,0935690058479532;10,9507123287671233;1,7350469475933260
CA11;;PB;-7,88764;-36,83428;SUDEMA;lentico;2;Açude Camalaú (Camalaú);11;0,190909090909091;0,03;0,78;2007-04-10;2016-11-29;0,224519689357283;0,0504090909090909;9,6466027397260274;1,1402978122754551
Cacimba de Várzea;;PB;-6,7301;-35,77886;SUDEMA;lentico;2;Açude Cacimba de Várzea;3;0,486666666666667;0,18;1,02;2015-11-24;2016-11-13;0,463609030685699;0,214933333333333;0,97263013698630136986;3,08442015717867102336
Campos;;PB;-7,77147;-36,56821;SUDEMA;lentico;2;Açude Campos;4;0,495;0,2;1,04;2012-04-24;2015-08-26;0,384751001731423;0,148033333333333;3,3397534246575342;1,1976932100639043
Canafistola;;PB;-6,7983;-35,61977;SUPLAN;lentico;2;Açude Canafístula II;8;0,26125;0,06;0,78;2012-03-20;2016-11-13;0,253176251425197;0,0640982142857143;4,6548219178082192;1,7186479184937110
CAR40;;PB;-6,52317;-37,84708;SUDEMA;lentico;2;Açude Carneiro (Jericó);17;0,485294117647059;0,15;2,09;2005-11-08;2014-10-06;0,574424904220069;0,329963970588235;8,9150958904109589;1,9068779751752453
CB02;;PB;-7,165931;-34,796783;SUDEMA;lotico;2;Riacho Cabelo;8;0,12;0,04;0,23;2005-05-30;2017-11-23;0,0696932052437169;0,00485714285714285;12,4931780821917808;0,64034947291782254976
CB03;;PB;-7,163084;-34,796726;SUDEMA;lotico;2;Riacho Cabelo;11;0,163636363636364;0,03;0,23;2006-06-07;2017-05-11;0,0662227645561144;0,00438545454545456;10,9342739726027397;1,0060110097444005
CB04;;PB;-7,171639;-34,821347;SUDEMA;lotico;2;Informação não disponível;4;0,045;0,04;0,05;2006-05-24;2008-08-20;0,00577350269189629;3,33333333333337e-005;2,2438630136986301;1,7826400166054139
CB05;;PB;-7,162419;-34,80937;SUDEMA;lotico;2;Informação não disponível;12;0,065;0,01;0,18;2005-05-30;2016-05-10;0,0564881323014763;0,00319090909090909;10,9534520547945205;1,0955450336542430
CD24;;PB;-7,560584;-38,549248;SUDEMA;lentico;2;Açude Condado (Conceição);19;0,349473684210526;0,04;1,55;2005-10-18;2016-09-27;0,466577059066114;0,217694152046784;10,9507123287671233;1,7350469475933260
CHA29;;PB;-7,32594;-38,2397;SUDEMA;lentico;2;Açude Cachoeira dos Alves (Itaporanga);19;0,296315789473684;0,05;1,01;2005-10-18;2016-06-09;0,281646163480898;0,0793245614035088;10,6493424657534247;1,7841477125091008
Chão de pereira;;PB;-7,2512;-35,6355;CAGEPA;lentico;2;Açude Chã dos Pereiras;9;1,18666666666667;0,06;8;2012-04-24;2016-03-30;2,55985351143381;6,55285;3,9342739726027397;2,2875885265422943
CHC33;;PB;-7,07756;-37,67036;SUDEMA;lentico;2;Açude Cachoeira dos Cegos (Catingueira);19;0,656315789473684;0,01;6,44;2005-11-30;2016-10-18;1,50674487454216;2,27028011695906;10,8904383561643836;1,7446496989944679
Chupadouro;;PB;-6,69417;-38,4712;SUDEMA;lentico;2;Açude Chupadouro;8;0,41125;0,06;1,02;2011-08-09;2016-08-17;0,363453180321365;0,132098214285714;5,0274246575342466;1,5912719821690345
CO12;;PB;-7,8185;-36,67933;SUDEMA;lentico;2;Açude Cordeiro (Congo);17;0,348823529411765;0,05;1,05;2007-04-10;2016-03-29;0,305222917572984;0,0931610294117647;8,9753698630136986;1,8940723624164761
CP34;;PB;-7,16225;-37,41617;SUDEMA;lentico;2;Açude Capoeira (Santa Terezinha);19;0,41;0,03;2;2005-11-29;2016-10-18;0,549848463972878;0,302333333333334;10,8931780821917808;1,7442109049021507
CP71;;PB;-6,6838;-38,5212;SUDEMA;lentico;2;Açude Capivara (Uirauna);14;0,317857142857143;0,03;1,46;2007-07-24;2017-02-23;0,419856725955022;0,17627967032967;9,5945479452054795;1,4591620240947342
CR05;;PB;-7,02811;-37,94725;SUDEMA;lentico;2;Açude Coremas (Coremas);27;0,322222222222222;0,04;1,1;2005-09-14;2016-11-09;0,332430829512331;0,110510256410256;11,1616712328767123;2,4189925896107275
CR60;;PB;-6,55936;-36,37692;SUDEMA;lentico;2;Açude Caraibeira (Picuí);14;0,249285714285714;0,08;0,97;2005-12-13;2012-11-19;0,250766955426878;0,0628840659340659;6,9397534246575342;2,0173627423500105
CR62;;PB;-6,71117;-36,03542;SUDEMA;lentico;1;Açude Curimataú (Barra de Santa Rosa);18;0,225;0,07;0,71;2005-12-13;2014-11-17;0,174431850842199;0,0304264705882353;8,9342739726027397;2,0147132330167648
CTII58;;PB;-7,68686;-38,17544;SUDEMA;lentico;2;Açude Catolé II (MAnaira);20;0,22;0;1,22;2005-11-29;2016-10-24;0,31153271349723;0,0970526315789474;10,9096164383561644;1,8332450194750892
Curimatã;;PB;-7,84935;-36,5143;SUDEMA;lentico;2;Açude Curimatã;6;0,285;0,16;0,58;2011-08-24;2015-03-23;0,159216833280907;0,02535;3,5808493150684932;1,6755801409323570
CV64;;PB;-6,73011;-35,77886;SUDEMA;lentico;2;Açude Cacimba de Várzea (Cacimba de Dentro);20;0,3435;0,06;1,8;2005-12-13;2014-11-17;0,514416122772626;0,264623947368421;8,9342739726027397;2,2385702589075164
EA01;;PB;-6,9945;-38,45347;SUDEMA;lentico;2;Açude Engenheiro Ávido (Cajazeiras);18;0,305555555555556;0;1,73;2005-09-13;2016-08-17;0,450688652439695;0,203120261437909;10,9342739726027397;1,6461998341272009
Emas;;PB;-7,07046;-37,7359;SUDEMA;lentico;2;Açude Emas;8;0,2725;0,06;1,46;2011-09-15;2016-10-18;0,481567381429788;0,231907142857143;5,0959178082191781;1,5698840328815436
ENGAV04;;PB;-6,91531;-37,58633;SUDEMA;lentico;2;Açude Engenheiro Arco Verde (Condado);16;0,4325;0;1,88;2005-09-14;2016-08-17;0,601348484657607;0,36162;10,9315342465753425;1,4636554795602016
EP17;;PB;-7,38617;-36,13917;SUDEMA;lentico;2;Açude Epitácio Pessoa (Boqueirão);18;0,287777777777778;0,03;1,35;2005-09-29;2016-09-20;0,383429655417516;0,147018300653595;10,9835890410958904;1,6388085836652939
ESC37;;PB;-6,1985;-37,54983;SUDEMA;lentico;12;Açude Escondido (Belem do Brejo do Cruz);17;0,62235294117647;0,04;3,7;2005-11-08;2014-10-06;0,895010680186029;0,801044117647059;8,9150958904109589;1,9068779751752453
FA42;;PB;-7,07758;-37,24639;SUDEMA;lentico;2;Açude Farinha (Patos);19;0,519473684210526;0,08;2,37;2005-11-08;2016-10-18;0,670907127901475;0,450116374269006;10,9507123287671233;1,7350469475933260
FQ46;;PB;-6,85733;-36,40808;SUDEMA;lentico;2;Açude Felismino de Queiroz (Seridó);18;0,428333333333333;0,1;2,48;2005-11-09;2014-11-17;0,63682345877571;0,405544117647059;9,0274246575342466;1,9939241459054752
